setup_id,layers,neurons,activation,learning_rate,r2_score,mae,stopped_epoch,history
21,4,64,relu,0.01,0.9901613803213624,0.01298575680218637,100,"{'loss': [0.024669716134667397, 0.009120521135628223, 0.00661472138017416, 0.0036333848256617785, 0.002367630833759904, 0.0016913888975977898, 0.0015819960972294211, 0.0016273375367745757, 0.0010683671571314335, 0.0011069062165915966, 0.0010799822630360723, 0.0010928720002993941, 0.0022073215804994106, 0.00160783005412668, 0.0011851610615849495, 0.0009391079074703157, 0.0009640240459702909, 0.0010265095625072718, 0.0014850444858893752, 0.0010813454864546657, 0.0008244657656177878, 0.0006815081578679383, 0.0006906716153025627, 0.0007577999494969845, 0.0009875277755782008, 0.0009697175701148808, 0.0012500599259510636, 0.001437894650734961, 0.0008758068433962762, 0.0009071649401448667, 0.0008439582888968289, 0.000747033569496125, 0.0009575862786732614, 0.0009080811287276447, 0.0007356265559792519, 0.0010675507364794612, 0.001053488696925342, 0.0007919931085780263, 0.0006119968020357192, 0.0005543828592635691, 0.0005640728049911559, 0.000586716749239713, 0.0006652316078543663, 0.0007570018642581999, 0.0008532232604920864, 0.0007971760351210833, 0.0005121557624079287, 0.000507697812281549, 0.000401033234084025, 0.00040733374771662056, 0.0004697122785728425, 0.0005643853801302612, 0.0007168032461777329, 0.0006832907092757523, 0.00044658288243226707, 0.0004364462220109999, 0.0006068699876777828, 0.0005217694560997188, 0.00047026562970131636, 0.00048326750402338803, 0.000591245130635798, 0.00047707674093544483, 0.0003457872662693262, 0.000349110399838537, 0.0005675959982909262, 0.0004902586806565523, 0.0008033852791413665, 0.0007694615051150322, 0.000495186832267791, 0.0005983932642266154, 0.0006301056710071862, 0.00040663202526047826, 0.0004076992336194962, 0.0005874388734810054, 0.0006106612272560596, 0.0007404382922686636, 0.0008426621789112687, 0.0008352716104127467, 0.0006668452406302094, 0.0004240860871504992, 0.0005435423227027059, 0.000522158108651638, 0.0004993117763660848, 0.0008374235476367176, 0.000571820477489382, 0.000587486894801259, 0.00041193520883098245, 0.00038205814780667424, 0.0006095290300436318, 0.0004392016853671521, 0.0003472730459179729, 0.0003713519836310297, 0.00042292079888284206, 0.00036090632784180343, 0.00033724296372383833, 0.0002952929644379765, 0.00026089802850037813, 0.0002488774771336466, 0.00027227518148720264, 0.00030494146631099284], 'mae': [0.12349113821983337, 0.06889713555574417, 0.06162816658616066, 0.04303789511322975, 0.034803710877895355, 0.028937503695487976, 0.0277421735227108, 0.029015718027949333, 0.023050453513860703, 0.023108871653676033, 0.02295701950788498, 0.0232736524194479, 0.03620288893580437, 0.03013879805803299, 0.024832727387547493, 0.021857870742678642, 0.022060174494981766, 0.02210485190153122, 0.02821451611816883, 0.02324667014181614, 0.020177293568849564, 0.01804203912615776, 0.017703088000416756, 0.01931460201740265, 0.022754354402422905, 0.021249618381261826, 0.0271579809486866, 0.02676171436905861, 0.020945904776453972, 0.02240823209285736, 0.021367136389017105, 0.020223602652549744, 0.02246629074215889, 0.02150324173271656, 0.01894538477063179, 0.02281823381781578, 0.023398270830512047, 0.02047475054860115, 0.017233824357390404, 0.01695989817380905, 0.016459397971630096, 0.017666766420006752, 0.019335821270942688, 0.020208798348903656, 0.02208317071199417, 0.02065628580749035, 0.016623372212052345, 0.015840809792280197, 0.014360667206346989, 0.014142757281661034, 0.015954671427607536, 0.01677761785686016, 0.020186711102724075, 0.019070357084274292, 0.015136522240936756, 0.014918523840606213, 0.018247507512569427, 0.0162705909460783, 0.01621987111866474, 0.016032908111810684, 0.017190568149089813, 0.015089288353919983, 0.0130528649315238, 0.013333048671483994, 0.016728615388274193, 0.016232235357165337, 0.021359551697969437, 0.020784685388207436, 0.01624869368970394, 0.015849584713578224, 0.01919286511838436, 0.014451369643211365, 0.014628429897129536, 0.017452197149395943, 0.017177188768982887, 0.01968494802713394, 0.02004382759332657, 0.020509785041213036, 0.018660902976989746, 0.0142183443531394, 0.016767241060733795, 0.017045116052031517, 0.01614603027701378, 0.020626947283744812, 0.016018768772482872, 0.017416268587112427, 0.013995019719004631, 0.014328792691230774, 0.017942003905773163, 0.014496497809886932, 0.013234918005764484, 0.013919244520366192, 0.015130273997783661, 0.014115903526544571, 0.013406766578555107, 0.012475937604904175, 0.01185509841889143, 0.011191526427865028, 0.012062610127031803, 0.012768644839525223], 'val_loss': [0.012710866518318653, 0.005704197101294994, 0.0037244197446852922, 0.0026806911919265985, 0.0017931634793058038, 0.0017242286121472716, 0.0012995889410376549, 0.0017452191095799208, 0.0014376729959622025, 0.0012147476663812995, 0.0016318621346727014, 0.0024573581758886576, 0.0024142018519341946, 0.0015970952808856964, 0.0017274317797273397, 0.0014477850636467338, 0.0009557052399031818, 0.0019887967500835657, 0.001330135390162468, 0.00143121974542737, 0.001075445325113833, 0.0009630016866140068, 0.0010686994064599276, 0.0018000283744186163, 0.0009848184417933226, 0.0013191387988626957, 0.0022154413163661957, 0.0009395172819495201, 0.0018802430713549256, 0.0008012424223124981, 0.0012661688961088657, 0.001131187891587615, 0.0010818743612617254, 0.0009566480293869972, 0.0015155801083892584, 0.0010791312670335174, 0.0009595482842996716, 0.000846344802994281, 0.0009471314260736108, 0.000946658372413367, 0.0010742967715486884, 0.001311404863372445, 0.0006875247927382588, 0.0014916518703103065, 0.0007216488593257964, 0.0007489093113690615, 0.0011533533688634634, 0.000659049313981086, 0.0005272325361147523, 0.0006146592786535621, 0.0007991160964593291, 0.0012228803243488073, 0.0010594086488708854, 0.0006440208526328206, 0.0006236227927729487, 0.0010627645533531904, 0.0007341002929024398, 0.000913789146579802, 0.0006838138215243816, 0.0009296649950556457, 0.0005988568300381303, 0.000704418052919209, 0.0005790041177533567, 0.0009837690740823746, 0.0006348222377710044, 0.0008226761710830033, 0.0015562608605250716, 0.0008678501471877098, 0.0006912321550771594, 0.0007330712978728116, 0.0006827074103057384, 0.0008131396025419235, 0.0007515132310800254, 0.0007129687583073974, 0.0006376152159646153, 0.0007925177924335003, 0.0011540440609678626, 0.0007007481763139367, 0.0007507026311941445, 0.000789291865658015, 0.0007589245215058327, 0.0006478933501057327, 0.0006620908970944583, 0.0008166515035554767, 0.0005856025381945074, 0.0007607300649397075, 0.0004843655915465206, 0.0005434179911389947, 0.0006362946587614715, 0.0005460401298478246, 0.0005345281679183245, 0.00046689313603565097, 0.000498596637044102, 0.0005764212692156434, 0.00048104682355187833, 0.0004969335859641433, 0.0004579279921017587, 0.0004123005492147058, 0.0006773736095055938, 0.00044225779129192233], 'val_mae': [0.09099408984184265, 0.05837526172399521, 0.04727775603532791, 0.036285072565078735, 0.02833937481045723, 0.029322609305381775, 0.0238853320479393, 0.026028135791420937, 0.021769171580672264, 0.022904859855771065, 0.028533924371004105, 0.03754390403628349, 0.03665787726640701, 0.029184693470597267, 0.03336397930979729, 0.024787286296486855, 0.021032411605119705, 0.03453289717435837, 0.02746610715985298, 0.027007782831788063, 0.019875699654221535, 0.02163214422762394, 0.020876513794064522, 0.02436922676861286, 0.021912166848778725, 0.026213422417640686, 0.026909470558166504, 0.019777914509177208, 0.030780639499425888, 0.019942307844758034, 0.025028735399246216, 0.02472378872334957, 0.020491942763328552, 0.02174617350101471, 0.02327953651547432, 0.02181030996143818, 0.023442240431904793, 0.02082223631441593, 0.020335447043180466, 0.01856805756688118, 0.021616797894239426, 0.024958137422800064, 0.017293447628617287, 0.0324866957962513, 0.017866261303424835, 0.017003316432237625, 0.02617059275507927, 0.017344363033771515, 0.015454691834747791, 0.01601683534681797, 0.020229939371347427, 0.023267343640327454, 0.024430692195892334, 0.01782454550266266, 0.016981160268187523, 0.02153834141790867, 0.01742764748632908, 0.018506813794374466, 0.018285740166902542, 0.020327551290392876, 0.015949442982673645, 0.016133632510900497, 0.016095643863081932, 0.01792610064148903, 0.017539815977215767, 0.019806403666734695, 0.030540788546204567, 0.02291419729590416, 0.01748242788016796, 0.017717299982905388, 0.016760049387812614, 0.01837124302983284, 0.017534850165247917, 0.01651405356824398, 0.016673656180500984, 0.01873498223721981, 0.022238127887248993, 0.018911730498075485, 0.01997516117990017, 0.017183585092425346, 0.020539764314889908, 0.017513351514935493, 0.017710544168949127, 0.020156074315309525, 0.017652031034231186, 0.01767061837017536, 0.014802524819970131, 0.015671856701374054, 0.016847575083374977, 0.015266438946127892, 0.015942610800266266, 0.015294266864657402, 0.014559835195541382, 0.016150934621691704, 0.014510457403957844, 0.015381835401058197, 0.01368325762450695, 0.012983584776520729, 0.017252910882234573, 0.013959425501525402]}"
12,6,128,relu,0.001,0.9869571188739862,0.013748242720961572,100,"{'loss': [0.03496768698096275, 0.01263970322906971, 0.005588701460510492, 0.003047502599656582, 0.0025023301132023335, 0.0020314212888479233, 0.0021834499202668667, 0.0018225518288090825, 0.0018741205567494035, 0.001427310868166387, 0.0011487096780911088, 0.0009982605697587132, 0.001232233946211636, 0.0014682471519336104, 0.0017180141294375062, 0.0015067445347085595, 0.0010493842419236898, 0.0008001977112144232, 0.0008973174844868481, 0.0009367670281790197, 0.0009894482791423798, 0.000711586035322398, 0.000646574713755399, 0.0007016427116468549, 0.0007798029109835625, 0.0006211787112988532, 0.0005641279276460409, 0.0005812119925394654, 0.0005687873344868422, 0.0006130575202405453, 0.0006415237439796329, 0.0005612399545498192, 0.0006018365384079516, 0.000747425016015768, 0.0006523276679217815, 0.0004945542896166444, 0.00048563312157057226, 0.000567433366086334, 0.0007552123279310763, 0.0006411104695871472, 0.0005760696367360651, 0.00044384686043486, 0.0007463659276254475, 0.0005030271713621914, 0.0004647352616302669, 0.0004917460610158741, 0.0005317860632203519, 0.0007147277938202024, 0.0008764325175434351, 0.0006798879476264119, 0.000794431020040065, 0.0008312573772855103, 0.0006535749998874962, 0.000573502155020833, 0.0005817959900014102, 0.0004873027792200446, 0.0003680437512230128, 0.0003840308345388621, 0.0005172241944819689, 0.0005078407702967525, 0.0004211753257550299, 0.0003887056664098054, 0.00034085375955328345, 0.00036381633253768086, 0.000372114940546453, 0.0003298065857961774, 0.00034576922189444304, 0.00040548780816607177, 0.0003680556546896696, 0.00032674174872227013, 0.0003796312084887177, 0.00032795791048556566, 0.00032578775426372886, 0.0003527698863763362, 0.0003627199912443757, 0.00032231828663498163, 0.00047114177141338587, 0.00048688636161386967, 0.0003569326363503933, 0.0003246301203034818, 0.00032297128927893937, 0.0003536027215886861, 0.0002778475172817707, 0.000293209683150053, 0.000360857171472162, 0.00036388589069247246, 0.00042533467058092356, 0.00045520218554884195, 0.0003330771578475833, 0.0003741371911019087, 0.00040744998841546476, 0.0003535728028509766, 0.00047950082807801664, 0.000450985215138644, 0.00042844974086619914, 0.00029698427533730865, 0.0002822471724357456, 0.0003371812344994396, 0.00028427669894881546, 0.00023373495787382126], 'mae': [0.15250886976718903, 0.08310291171073914, 0.05384604632854462, 0.039590977132320404, 0.03583906218409538, 0.03230530023574829, 0.034252725541591644, 0.030419638380408287, 0.03191011771559715, 0.02668950892984867, 0.02211490273475647, 0.02061166800558567, 0.024431731551885605, 0.02827739156782627, 0.02974293939769268, 0.028205089271068573, 0.0221878495067358, 0.01829364337027073, 0.02085215039551258, 0.021546028554439545, 0.022719796746969223, 0.018513552844524384, 0.01655660755932331, 0.017915593460202217, 0.020014788955450058, 0.017088545486330986, 0.016016066074371338, 0.016558747738599777, 0.016552560031414032, 0.016411107033491135, 0.017304830253124237, 0.01629618927836418, 0.01760489121079445, 0.020033925771713257, 0.0171924140304327, 0.01540389470756054, 0.015208751894533634, 0.016623221337795258, 0.020036567002534866, 0.018276788294315338, 0.016513172537088394, 0.014188496395945549, 0.020599214360117912, 0.01557951234281063, 0.015048363246023655, 0.014845085330307484, 0.015267969109117985, 0.019233111292123795, 0.022946253418922424, 0.019509460777044296, 0.02112930454313755, 0.022471144795417786, 0.018532782793045044, 0.01752951182425022, 0.017927708104252815, 0.015921562910079956, 0.013351285830140114, 0.013905911706387997, 0.016485804691910744, 0.017080456018447876, 0.014634917490184307, 0.01339835673570633, 0.012726199813187122, 0.013171021826565266, 0.013150963000953197, 0.0126919811591506, 0.012438975274562836, 0.014817100018262863, 0.01386451255530119, 0.012388497591018677, 0.013608606532216072, 0.012230928055942059, 0.011971625499427319, 0.01310781016945839, 0.013980045914649963, 0.012314807623624802, 0.016242804005742073, 0.015961315482854843, 0.013213468715548515, 0.01201325748115778, 0.012261874042451382, 0.013694788329303265, 0.0116720637306571, 0.011905856430530548, 0.013660135678946972, 0.01243494264781475, 0.015271919779479504, 0.015907464548945427, 0.013227741234004498, 0.01389350090175867, 0.014927980490028858, 0.014055207371711731, 0.01543879322707653, 0.015918269753456116, 0.015454193577170372, 0.01280217431485653, 0.011959600262343884, 0.012447946704924107, 0.012068464420735836, 0.010610926896333694], 'val_loss': [0.02181503176689148, 0.0090794013813138, 0.0032962248660624027, 0.0024294420145452023, 0.0023410129360854626, 0.002135421149432659, 0.0018512619426473975, 0.0025138556957244873, 0.0015618810430169106, 0.0014724478824064136, 0.0014450226444751024, 0.001371518592350185, 0.002512866398319602, 0.001187521847896278, 0.0016937680775299668, 0.001219217199832201, 0.0013578805373981595, 0.0015927592758089304, 0.0017354419687762856, 0.0012517028953880072, 0.001026725978590548, 0.0010484207887202501, 0.001105390372686088, 0.001275226124562323, 0.0013293331721797585, 0.0013554064789786935, 0.0010060748318210244, 0.0011251060059294105, 0.0012289427686482668, 0.001121052890084684, 0.001180640421807766, 0.001464216853491962, 0.0010839990573003888, 0.001666551223024726, 0.0010738048003986478, 0.0013041871134191751, 0.0012578378664329648, 0.0011698472080752254, 0.0011261404724791646, 0.0011383782839402556, 0.0012409879127517343, 0.0013619395904242992, 0.0015168418176472187, 0.0012435460230335593, 0.0013114468893036246, 0.001337360474281013, 0.001240396872162819, 0.001574086956679821, 0.0020444723777472973, 0.001277673407457769, 0.0014303078642114997, 0.0014768906403332949, 0.0013267473550513387, 0.001712448545731604, 0.0016047187382355332, 0.001206523971632123, 0.0015784602146595716, 0.0013088758569210768, 0.001504846615716815, 0.001380927162244916, 0.0015229613054543734, 0.0016211215406656265, 0.0012652309378609061, 0.001541790901683271, 0.0014273570850491524, 0.0012022474547848105, 0.001467881491407752, 0.0013948085252195597, 0.0012346626026555896, 0.0016423588385805488, 0.0014686149079352617, 0.0016982478555291891, 0.001368290395475924, 0.0017583627486601472, 0.0012201101053506136, 0.0014356831088662148, 0.0017474216874688864, 0.001809255569241941, 0.001331730978563428, 0.0017103415448218584, 0.00121269840747118, 0.0013464294606819749, 0.0015240489738062024, 0.0018946956843137741, 0.0013962804805487394, 0.0017636638367548585, 0.0016375996638089418, 0.0013675256632268429, 0.0013602623948827386, 0.0012632005382329226, 0.0014829663559794426, 0.0011636533308774233, 0.001530938083305955, 0.0012612268328666687, 0.0013677466195076704, 0.001163690583780408, 0.001941170310601592, 0.001226851949468255, 0.001357975066639483, 0.0014019253430888057], 'val_mae': [0.12171296775341034, 0.07444626837968826, 0.04390721768140793, 0.03749965876340866, 0.03523017838597298, 0.03630189225077629, 0.03346847742795944, 0.041919268667697906, 0.02643376961350441, 0.025433719158172607, 0.02360822632908821, 0.023623619228601456, 0.040802013128995895, 0.02195419929921627, 0.02691318653523922, 0.02316116727888584, 0.021245453506708145, 0.02957235649228096, 0.03046327270567417, 0.021957650780677795, 0.019071945920586586, 0.02030058577656746, 0.019272441044449806, 0.025846213102340698, 0.02596639096736908, 0.022628052160143852, 0.017472630366683006, 0.01970643177628517, 0.02170851267874241, 0.019312746822834015, 0.018709570169448853, 0.025765856727957726, 0.01775369793176651, 0.02875799499452114, 0.018122317269444466, 0.021710487082600594, 0.021331027150154114, 0.022413963451981544, 0.02016400173306465, 0.020549019798636436, 0.020055972039699554, 0.022533759474754333, 0.022518927231431007, 0.017810378223657608, 0.0201557744294405, 0.020279081538319588, 0.01779121533036232, 0.024729454889893532, 0.023569408804178238, 0.018989628180861473, 0.02228621020913124, 0.02418939396739006, 0.021222082898020744, 0.02327622100710869, 0.021493012085556984, 0.017420023679733276, 0.02368464320898056, 0.017226912081241608, 0.018786555156111717, 0.02288598194718361, 0.01823550835251808, 0.020558778196573257, 0.01773012802004814, 0.017925983294844627, 0.017317358404397964, 0.016873611137270927, 0.019864488393068314, 0.01758154295384884, 0.01747717522084713, 0.01825059950351715, 0.017289523035287857, 0.0180257149040699, 0.01738881506025791, 0.019255299121141434, 0.015900518745183945, 0.019415637478232384, 0.02295818366110325, 0.019665103405714035, 0.018149718642234802, 0.018793229013681412, 0.015718694776296616, 0.017527341842651367, 0.01826818659901619, 0.023478388786315918, 0.018583152443170547, 0.02230965718626976, 0.019847765564918518, 0.01644711382687092, 0.01633276417851448, 0.018589183688163757, 0.01850934699177742, 0.01669987477362156, 0.023666176944971085, 0.019601156935095787, 0.020978454500436783, 0.017035333439707756, 0.02022641897201538, 0.01860888861119747, 0.017113974317908287, 0.01708989217877388]}"
3,5,64,relu,0.001,0.9866760692272837,0.015470302205756306,100,"{'loss': [0.03915432095527649, 0.027093831449747086, 0.015148378908634186, 0.009553138166666031, 0.006215572822839022, 0.004998610820621252, 0.003631158033385873, 0.0030934512615203857, 0.0028111550491303205, 0.0024782095570117235, 0.0022879578173160553, 0.0024148898664861917, 0.001907652709633112, 0.0017907075816765428, 0.0017295561265200377, 0.0014531109482049942, 0.0014380657812580466, 0.0015191418351605535, 0.0015355722280219197, 0.0012338882079347968, 0.0011465981369838119, 0.0012103671906515956, 0.0011575509561225772, 0.0010027970420196652, 0.0011495962971821427, 0.001128333737142384, 0.0009869055356830359, 0.0008837578934617341, 0.0008856481872498989, 0.000852474186103791, 0.0008815875044092536, 0.0010307214688509703, 0.0009558219462633133, 0.000856270722579211, 0.0007659695693291724, 0.0007305992185138166, 0.000693397771101445, 0.0007191237527877092, 0.0007018939359113574, 0.0006953647243790329, 0.0008130728965625167, 0.0010081127984449267, 0.0006819197442382574, 0.0006202738732099533, 0.0006098372978158295, 0.0005911652697250247, 0.0006261961534619331, 0.0008483503479510546, 0.0007594820926897228, 0.0007656225934624672, 0.0006321782129816711, 0.0006142014754004776, 0.0005716048763133585, 0.0006827325560152531, 0.0006382653373293579, 0.0005390809965319932, 0.0004989344743080437, 0.0004904587403871119, 0.000488555058836937, 0.0005217714933678508, 0.0005347678670659661, 0.0005512310890480876, 0.0004921225481666625, 0.000524780887644738, 0.0004617566301021725, 0.0004937193589285016, 0.000524089322425425, 0.0004931551520712674, 0.0005579717108048499, 0.000480229762615636, 0.00042728352127596736, 0.0005621849559247494, 0.0007836089353077114, 0.0008768529514782131, 0.0006796321249566972, 0.0005441522807814181, 0.00046377110993489623, 0.00041537079960107803, 0.0005152880330570042, 0.0005723109352402389, 0.00045940029667690396, 0.00042468568426556885, 0.00042466787272132933, 0.0003963705385103822, 0.000375068630091846, 0.00036024308064952493, 0.00038031244184821844, 0.0004755718691740185, 0.0005305413505993783, 0.0003998042375314981, 0.0003952479164581746, 0.00041416339809075, 0.0004514363536145538, 0.00035253915120847523, 0.0004154453636147082, 0.0003632302687037736, 0.0003611516149248928, 0.0004939526552334428, 0.00046442641178146005, 0.00037051772233098745], 'mae': [0.16234831511974335, 0.13270063698291779, 0.09245390444993973, 0.07099229842424393, 0.0544932559132576, 0.05090397968888283, 0.04215317219495773, 0.038807809352874756, 0.036769069731235504, 0.033933334052562714, 0.03248028829693794, 0.03485780581831932, 0.029778094962239265, 0.028779463842511177, 0.02872951328754425, 0.02543892152607441, 0.02512248232960701, 0.02717474475502968, 0.028666894882917404, 0.02412564866244793, 0.02283044159412384, 0.024069197475910187, 0.022998349741101265, 0.02090507559478283, 0.023766055703163147, 0.023818116635084152, 0.021772028878331184, 0.01959894225001335, 0.019732175394892693, 0.019270088523626328, 0.01994885876774788, 0.022581683471798897, 0.02253996767103672, 0.020412875339388847, 0.018351100385189056, 0.01741361804306507, 0.01717882789671421, 0.017378278076648712, 0.017525769770145416, 0.017087014392018318, 0.020061256363987923, 0.023599877953529358, 0.01759110949933529, 0.01634037308394909, 0.016384761780500412, 0.016162186861038208, 0.01705237850546837, 0.021441271528601646, 0.019629593938589096, 0.019952168688178062, 0.017642227932810783, 0.016575170680880547, 0.015940941870212555, 0.01839323714375496, 0.017740076407790184, 0.015667865052819252, 0.014833285473287106, 0.01449335552752018, 0.014729596674442291, 0.015037378296256065, 0.015733420848846436, 0.0165097676217556, 0.014696567319333553, 0.015355431474745274, 0.01417725719511509, 0.015312660485506058, 0.01641927845776081, 0.015385459177196026, 0.01691506989300251, 0.015461654402315617, 0.013889480382204056, 0.017316503450274467, 0.020548980683088303, 0.022940633818507195, 0.019765842705965042, 0.01621810719370842, 0.014544113539159298, 0.013614780269563198, 0.01649397425353527, 0.01745813712477684, 0.015051680617034435, 0.01431033294647932, 0.014506744220852852, 0.013558956794440746, 0.012993494048714638, 0.012895443476736546, 0.013206073082983494, 0.015925975516438484, 0.01665590889751911, 0.013719792477786541, 0.013892713002860546, 0.014361708424985409, 0.015022961422801018, 0.012723058462142944, 0.01392537634819746, 0.012532313354313374, 0.012775283306837082, 0.015652339905500412, 0.015454940497875214, 0.013603965751826763], 'val_loss': [0.034303463995456696, 0.02079322189092636, 0.011113065294921398, 0.007073478307574987, 0.005306007340550423, 0.003930419683456421, 0.0032834664452821016, 0.0029079399537295103, 0.002607081551104784, 0.0023663153406232595, 0.0021603673230856657, 0.0021860026754438877, 0.0018941059242933989, 0.0024222065694630146, 0.0016752856317907572, 0.0016515332972630858, 0.0014944426948204637, 0.002166939666494727, 0.0015832785284146667, 0.001396994455717504, 0.0014238415751606226, 0.001537214731797576, 0.0013032492715865374, 0.001619036658667028, 0.0015764972195029259, 0.0015226833056658506, 0.0012432156363502145, 0.0012188042746856809, 0.0011641165474429727, 0.0011378464987501502, 0.0013089190470054746, 0.0017124895239248872, 0.0013852437259629369, 0.001216615317389369, 0.0011132180225104094, 0.0010796261485666037, 0.0009903369937092066, 0.0010181928519159555, 0.0009919743752107024, 0.0010072470176964998, 0.0016291446518152952, 0.0009463030728511512, 0.0009243960375897586, 0.0009028481435962021, 0.0008604948525317013, 0.000879202620126307, 0.0011269112583249807, 0.0010874138679355383, 0.0010178403463214636, 0.0008966154418885708, 0.0009525483474135399, 0.0008291789563372731, 0.000987146981060505, 0.0011784287635236979, 0.0009195975144393742, 0.0007563953986391425, 0.0008404928375966847, 0.0007686532917432487, 0.0008457927033305168, 0.0007938784547150135, 0.0009278130019083619, 0.0007332380628213286, 0.000921377562917769, 0.0007775154081173241, 0.0007090368308126926, 0.0007139305816963315, 0.000805435876827687, 0.0008789073908701539, 0.0007653589127585292, 0.0007364567718468606, 0.0008548336336389184, 0.0008985655149444938, 0.0015344980638474226, 0.001193871721625328, 0.0008454966591671109, 0.0007264086161740124, 0.0007212136988528073, 0.0008359208586625755, 0.0008510619518347085, 0.0009145260555669665, 0.0007733776001259685, 0.0008008951554074883, 0.0007003748905844986, 0.000733101915102452, 0.0007339008152484894, 0.0006775289657525718, 0.000687630963511765, 0.000842636451125145, 0.0007862276397645473, 0.0006352399359457195, 0.0007628010353073478, 0.0007007917156443, 0.0007537229685112834, 0.0006607267423532903, 0.000612693140283227, 0.0006745540304109454, 0.0007680830894969404, 0.0006110669928602874, 0.0006565834628418088, 0.0006981866317801178], 'val_mae': [0.15114514529705048, 0.11530568450689316, 0.07758817821741104, 0.0634591355919838, 0.05288631469011307, 0.0468188039958477, 0.04238611087203026, 0.038271546363830566, 0.03545283153653145, 0.03427612781524658, 0.03300968557596207, 0.03471411392092705, 0.029190272092819214, 0.03656589984893799, 0.028772657737135887, 0.026971181854605675, 0.02556382492184639, 0.03632265329360962, 0.026097217574715614, 0.025453299283981323, 0.02520284615457058, 0.02624419331550598, 0.023053091019392014, 0.028107503429055214, 0.027064871042966843, 0.027860552072525024, 0.022504154592752457, 0.021887188777327538, 0.02180224098265171, 0.021347571164369583, 0.02421305701136589, 0.03038162551820278, 0.026864418759942055, 0.023276153951883316, 0.021562110632658005, 0.021023008972406387, 0.02032001130282879, 0.020595340058207512, 0.01966918259859085, 0.020563360303640366, 0.03385303169488907, 0.020035864785313606, 0.019429771229624748, 0.018851181492209435, 0.018492450937628746, 0.018705787137150764, 0.0243263877928257, 0.02435731329023838, 0.02213100530207157, 0.019616257399320602, 0.02049323357641697, 0.01826252043247223, 0.02045641839504242, 0.02447003684937954, 0.020607497543096542, 0.017181945964694023, 0.018026597797870636, 0.017213573679327965, 0.018940117210149765, 0.01790696009993553, 0.022220591083168983, 0.016681980341672897, 0.02117892913520336, 0.017607536166906357, 0.016324246302247047, 0.01684865728020668, 0.0190470851957798, 0.02007843740284443, 0.017464827746152878, 0.0167422853410244, 0.02037874422967434, 0.01898347958922386, 0.03046737238764763, 0.0279200728982687, 0.021039476618170738, 0.01719498448073864, 0.017741557210683823, 0.019744133576750755, 0.019287530332803726, 0.021208900958299637, 0.017972150817513466, 0.01783161610364914, 0.01669646054506302, 0.017369870096445084, 0.016583817079663277, 0.01644808053970337, 0.016772666946053505, 0.022135289385914803, 0.01841239631175995, 0.015501332469284534, 0.018814120441675186, 0.016312522813677788, 0.01847098581492901, 0.01611105538904667, 0.015537863597273827, 0.016284329816699028, 0.0168384350836277, 0.016186445951461792, 0.01659754291176796, 0.016782274469733238]}"
