setup_id,layers,neurons,activation,learning_rate,r2_score,mae,mse,stopped_epoch,history
12,6,128,relu,0.001,0.9890255304802897,0.01651416288204491,0.0006168136286548449,200,"{'loss': [0.018368758261203766, 0.003835877636447549, 0.002608723472803831, 0.002062632003799081, 0.001735722296871245, 0.001516735297627747, 0.0014922008849680424, 0.0015348611632362008, 0.001658638590015471, 0.0011265776120126247, 0.0014395976904779673, 0.0009589476394467056, 0.0008907779701985419, 0.0007266699685715139, 0.0009004773455671966, 0.0009419053676538169, 0.0011050393804907799, 0.0013832522090524435, 0.0010554649634286761, 0.001014574314467609, 0.0013862060150131583, 0.0005947787431068718, 0.0007226602174341679, 0.0006331963813863695, 0.0006608631229028106, 0.0009578624740242958, 0.0006589259719476104, 0.0005208311486057937, 0.0007565062842331827, 0.0007993594044819474, 0.0006939550512470305, 0.0005304040969349444, 0.0007691216887906194, 0.0006904934998601675, 0.0005861305398866534, 0.0008689095848239958, 0.0005594895337708294, 0.0007497501210309565, 0.000503366522025317, 0.0004945254768244922, 0.0008084496948868036, 0.0006954948767088354, 0.0005342593649402261, 0.0004423203063197434, 0.0005367414560168982, 0.00048252445412799716, 0.00040249773883260787, 0.00042655636207200587, 0.00043275070493109524, 0.00040615504258312285, 0.0004216523375362158, 0.0004550899611786008, 0.0007366807549260557, 0.001301456242799759, 0.0006531561957672238, 0.0008164130267687142, 0.0006189544219523668, 0.0003714323102030903, 0.0005540980491787195, 0.0005129107739776373, 0.00035863061202690005, 0.0006037183338776231, 0.0004471550928428769, 0.0003280186792835593, 0.0005877839867025614, 0.0005023441044613719, 0.00047291142982430756, 0.00033090918441303074, 0.0003975062572862953, 0.00038792224950157106, 0.00043630076106637716, 0.00045218077138997614, 0.00038682870217598975, 0.00041080903611145914, 0.0005530475755222142, 0.0004991432651877403, 0.0005313332658261061, 0.00046180744539014995, 0.00038391051930375397, 0.00037395075196400285, 0.0006550136604346335, 0.000435216526966542, 0.0006298667867667973, 0.000375142291886732, 0.00032676508999429643, 0.00045407898142002523, 0.00034351975773461163, 0.0004504779353737831, 0.0005167070776224136, 0.0004416501906234771, 0.0004029515548609197, 0.0003528876986820251, 0.0005722320638597012, 0.0004207974416203797, 0.0004000713233835995, 0.0006098817684687674, 0.00048441937542520463, 0.00032875186298042536, 0.0003508125664666295, 0.00029127002926543355, 0.0003922501055058092, 0.000412386521929875, 0.0003782153653446585, 0.00034349504858255386, 0.0005356779438443482, 0.0005802035448141396, 0.0004753687826450914, 0.00028117847978137434, 0.00030814611818641424, 0.00032856210600584745, 0.0002395296178292483, 0.00026350381085649133, 0.0003924147167708725, 0.00030874073854647577, 0.0003431566001381725, 0.00029969352181069553, 0.00029608700424432755, 0.0005748392431996763, 0.00033781136153265834, 0.00030299765057861805, 0.00034740171395242214, 0.00023315133876167238, 0.00023053922632243484, 0.00022284261649474502, 0.00020411315199453384, 0.00022249073663260788, 0.00029563787393271923, 0.00031076441518962383, 0.0003019849245902151, 0.0002622069150675088, 0.0002606369962450117, 0.00022364653705153614, 0.00021917618869338185, 0.0002960526035167277, 0.00038429186679422855, 0.0002817176573444158, 0.0002925406733993441, 0.0003832225629594177, 0.0002830561716109514, 0.0006899840664118528, 0.0006048318464308977, 0.0008182859746739268, 0.001262981677427888, 0.0005835784832015634, 0.00034381181467324495, 0.00024215570010710508, 0.00021932227537035942, 0.00026536639779806137, 0.00029234623070806265, 0.00026424360112287104, 0.0002129365602741018, 0.00019627498113550246, 0.0002666880318429321, 0.0001911279687192291, 0.000286036723991856, 0.00022579033975489438, 0.00018972843827214092, 0.00029063591500744224, 0.0003329435712657869, 0.0002805293188430369, 0.00021276295592542738, 0.00019312450604047626, 0.00021237869805190712, 0.0002727777464315295, 0.000548885203897953, 0.00025200744858011603, 0.00027572576072998345, 0.00026592513313516974, 0.00022986663680057973, 0.0002306723763467744, 0.00021804176503792405, 0.00021394150098785758, 0.0002423872210783884, 0.0003099570167250931, 0.00022638707014266402, 0.00023085344582796097, 0.0001631063933018595, 0.0001638598769204691, 0.00014727642701473087, 0.00016874283028300852, 0.00017889654554892331, 0.00021162258053664118, 0.0002948662731796503, 0.0006176744354888797, 0.000519492314197123, 0.0003972277627326548, 0.0002652886905707419, 0.000269467243924737, 0.00025462114717811346, 0.00025242799893021584, 0.00021484422904904932, 0.00023546007287222892, 0.00025380533770658076, 0.00027881248388439417, 0.0002033348282566294, 0.00019252159108873457, 0.0002792449377011508, 0.00016695439990144223, 0.00021643031504936516, 0.00020779375336132944], 'mae': [0.09970778226852417, 0.04560051113367081, 0.038042958825826645, 0.03259832784533501, 0.028585044667124748, 0.028347481042146683, 0.027794688940048218, 0.028151314705610275, 0.029780492186546326, 0.02337418682873249, 0.027242593467235565, 0.020876972004771233, 0.020885761827230453, 0.018190044909715652, 0.020593635737895966, 0.022117987275123596, 0.022729599848389626, 0.02673153392970562, 0.023781562224030495, 0.02300569973886013, 0.026239711791276932, 0.01683751307427883, 0.018806472420692444, 0.0177865419536829, 0.017641177400946617, 0.022082451730966568, 0.018272724002599716, 0.015928125008940697, 0.020422261208295822, 0.02066817693412304, 0.018677257001399994, 0.016478337347507477, 0.020367290824651718, 0.018870728090405464, 0.01708156242966652, 0.020851192995905876, 0.01633376255631447, 0.019390860572457314, 0.015603631734848022, 0.015949765220284462, 0.019562968984246254, 0.018859589472413063, 0.016325557604432106, 0.015187432058155537, 0.016706151887774467, 0.015279901213943958, 0.014241019263863564, 0.014789488166570663, 0.015643419697880745, 0.014238573610782623, 0.014800211414694786, 0.015372668392956257, 0.019670266658067703, 0.026940539479255676, 0.019188499078154564, 0.01969877816736698, 0.018014702945947647, 0.01374161895364523, 0.017282936722040176, 0.016882410272955894, 0.013587243854999542, 0.01652069017291069, 0.015458137728273869, 0.013157087378203869, 0.01738715171813965, 0.01637713797390461, 0.016054727137088776, 0.013056999072432518, 0.014672735705971718, 0.014239502139389515, 0.013978111557662487, 0.015214536339044571, 0.014442797750234604, 0.014720689505338669, 0.01657569594681263, 0.01668695919215679, 0.01718495599925518, 0.016065966337919235, 0.014349082484841347, 0.01304682157933712, 0.018827244639396667, 0.01533726416528225, 0.018046768382191658, 0.013720639050006866, 0.012971309013664722, 0.015159891918301582, 0.013621480204164982, 0.015386741608381271, 0.0151597261428833, 0.01498915534466505, 0.014999612234532833, 0.013558532111346722, 0.01764819771051407, 0.014802071265876293, 0.013723865151405334, 0.01623731292784214, 0.016507698222994804, 0.012632925063371658, 0.013339269906282425, 0.012491288594901562, 0.014509987086057663, 0.015133301727473736, 0.014357552863657475, 0.013718468137085438, 0.016262752935290337, 0.01587006449699402, 0.016076281666755676, 0.012256892397999763, 0.012860284186899662, 0.013317963108420372, 0.011253793723881245, 0.011792916804552078, 0.014662046916782856, 0.012030210345983505, 0.01329065952450037, 0.012548042461276054, 0.012128298170864582, 0.01860458217561245, 0.013257698155939579, 0.012735775671899319, 0.01351672038435936, 0.01117903832346201, 0.01075000874698162, 0.01051403023302555, 0.010141173377633095, 0.010861976072192192, 0.01207293476909399, 0.013029232621192932, 0.012194400653243065, 0.011720629408955574, 0.011580677703022957, 0.0105125168338418, 0.010730640031397343, 0.012331812642514706, 0.014148791320621967, 0.01238823588937521, 0.012520971707999706, 0.014387275092303753, 0.012189464643597603, 0.018862517550587654, 0.017403192818164825, 0.018766047433018684, 0.02453942410647869, 0.017522646114230156, 0.012731079012155533, 0.011013297364115715, 0.010219784453511238, 0.011983026750385761, 0.012667284347116947, 0.012073898687958717, 0.010333281010389328, 0.010042582638561726, 0.012229056097567081, 0.009857327677309513, 0.012273195199668407, 0.010560587048530579, 0.009771237149834633, 0.012594345957040787, 0.013458505272865295, 0.012206459417939186, 0.010359387844800949, 0.009868151508271694, 0.010526947677135468, 0.011977865360677242, 0.016889890655875206, 0.011157159693539143, 0.01230038795620203, 0.011965528130531311, 0.01136538665741682, 0.011110690422356129, 0.010715660639107227, 0.010582380928099155, 0.011236836202442646, 0.012710087932646275, 0.010956925339996815, 0.010894072242081165, 0.009117402136325836, 0.009059042669832706, 0.008783508092164993, 0.009003286249935627, 0.009589632041752338, 0.010245747864246368, 0.012521407566964626, 0.01610523834824562, 0.015329960733652115, 0.013534360565245152, 0.011371098458766937, 0.01142967026680708, 0.011820065788924694, 0.011724680662155151, 0.010495084337890148, 0.011113006621599197, 0.012010602280497551, 0.012106855399906635, 0.010119563899934292, 0.0099555104970932, 0.011905930936336517, 0.009339933283627033, 0.010625299997627735, 0.01025350484997034], 'val_loss': [0.005559965036809444, 0.0035983137786388397, 0.003570046741515398, 0.0026662801392376423, 0.0018538488075137138, 0.0020132302306592464, 0.001512636081315577, 0.0018207760294899344, 0.0010906100505962968, 0.00320810335688293, 0.0014153664233163, 0.0010500842472538352, 0.0011509598698467016, 0.0009948519291356206, 0.001077492837794125, 0.0010229542385786772, 0.0019204694544896483, 0.0012396948877722025, 0.0010614589555189013, 0.002733845729380846, 0.0009899713331833482, 0.0009793788194656372, 0.0010095672914758325, 0.0010168853914365172, 0.001602641073986888, 0.001014714827761054, 0.000816239626146853, 0.001411215285770595, 0.0009177442407235503, 0.0015064089093357325, 0.0009462878224439919, 0.0009457428241148591, 0.0015059541910886765, 0.0014523444697260857, 0.0007331387023441494, 0.0011109320912510157, 0.0006734386552125216, 0.0008878830703906715, 0.0008207793580368161, 0.0012980789178982377, 0.0013509353157132864, 0.0008791921427473426, 0.0006592751597054303, 0.0006916507845744491, 0.0007545677945017815, 0.0009671070729382336, 0.0006798104150220752, 0.0006665960536338389, 0.0006403726292774081, 0.0006304229609668255, 0.0005680728936567903, 0.0009197441977448761, 0.0009202621877193451, 0.002048386028036475, 0.000810532015748322, 0.0015013946685940027, 0.0008671312825754285, 0.0006030570948496461, 0.0008623189060017467, 0.0006230376893654466, 0.0009871541988104582, 0.0006424315506592393, 0.0005588101921603084, 0.001313786837272346, 0.0017556753009557724, 0.0006579424953088164, 0.0007340720039792359, 0.000624693522695452, 0.0006201932555995882, 0.0006009457283653319, 0.0007303153397515416, 0.0005519029800780118, 0.0005541199934668839, 0.0006805453449487686, 0.0009344988502562046, 0.000419830612372607, 0.0004774808476213366, 0.0007526181871071458, 0.0005748521653003991, 0.0008400428923778236, 0.0007473278092220426, 0.000994305475614965, 0.0006967602530494332, 0.00046304668649099767, 0.0007485119858756661, 0.000572033051867038, 0.0007390886312350631, 0.0009078503353521228, 0.0009644689271226525, 0.0008129827911034226, 0.00046031936653889716, 0.0008901537512429059, 0.0006061928579583764, 0.0005086322780698538, 0.0007539978832937777, 0.0009962262120097876, 0.0005586228799074888, 0.0007064820965752006, 0.0005055828369222581, 0.0005424983683042228, 0.0005637601716443896, 0.00042852183105424047, 0.0007081538205966353, 0.000625473796389997, 0.0008197067072615027, 0.0009012982482090592, 0.0005618486902676523, 0.000448073900770396, 0.000721145304851234, 0.0004802653566002846, 0.0004419758333824575, 0.0005277001182548702, 0.00047909747809171677, 0.00043073337292298675, 0.0011228318326175213, 0.0004138450021855533, 0.0008644837653264403, 0.00048800656804814935, 0.0006454890826717019, 0.0004041059873998165, 0.0005132496589794755, 0.0004476823378354311, 0.000574488309212029, 0.0004630580951925367, 0.00048145829350687563, 0.0004160591051913798, 0.0005831141024827957, 0.0009639646741561592, 0.000641621183604002, 0.0004448115942068398, 0.00043515246943570673, 0.000532521225977689, 0.000377155898604542, 0.00044267825433053076, 0.00044425492524169385, 0.0006992474081926048, 0.0007683337316848338, 0.0005542240687645972, 0.0005539875710383058, 0.0015202254289761186, 0.0006101304898038507, 0.0008456393261440098, 0.0008674804121255875, 0.0006152871064841747, 0.00047455946332775056, 0.0004773870459757745, 0.0005056759109720588, 0.0005593188107013702, 0.0006373060750775039, 0.0005860553355887532, 0.0005099593545310199, 0.0006482950411736965, 0.0005334896850399673, 0.0007285625906661153, 0.0004502523806877434, 0.0004440505872480571, 0.0006038570427335799, 0.0008188259671442211, 0.0005585594335570931, 0.00041657095425762236, 0.00042630662210285664, 0.00043177121551707387, 0.00042148292413912714, 0.0010185630526393652, 0.0005545765161514282, 0.0003681456146296114, 0.0005343923694454134, 0.00042423265404067934, 0.0004013027064502239, 0.0004749615618493408, 0.0004496053443290293, 0.0004623778513632715, 0.000653608120046556, 0.00036479136906564236, 0.00043173209996894, 0.0005097175599075854, 0.00042973627569153905, 0.0003987413947470486, 0.0004697321855928749, 0.00043093934073112905, 0.0007980374502949417, 0.0005624934565275908, 0.0006427098996937275, 0.0007565977284684777, 0.00038510403828695416, 0.0004645519074983895, 0.0005572301452048123, 0.000390857458114624, 0.00039107532938942313, 0.0004286058247089386, 0.0006586218951269984, 0.00043327518505975604, 0.0007089845603331923, 0.0003590223495848477, 0.00033835621434263885, 0.0004987684660591185, 0.000420927390223369, 0.0004346760979387909, 0.000409010739531368, 0.0005097042303532362], 'val_mae': [0.05714994668960571, 0.04914948344230652, 0.04443255066871643, 0.04010622203350067, 0.030705880373716354, 0.032301850616931915, 0.026095028966665268, 0.03296542167663574, 0.022067686542868614, 0.04431921988725662, 0.024519402533769608, 0.020570913329720497, 0.022435251623392105, 0.020499764010310173, 0.02139136753976345, 0.022164735943078995, 0.03502886742353439, 0.026456404477357864, 0.022819532081484795, 0.042031239718198776, 0.022192111238837242, 0.019753381609916687, 0.02140006795525551, 0.020393429324030876, 0.02229921519756317, 0.021299447864294052, 0.017955338582396507, 0.02787138894200325, 0.021375317126512527, 0.02246631495654583, 0.020560404285788536, 0.01962095871567726, 0.029529565945267677, 0.026222756132483482, 0.018153738230466843, 0.022335898131132126, 0.01651286706328392, 0.022874046117067337, 0.017641693353652954, 0.023718522861599922, 0.02350350096821785, 0.020036788657307625, 0.01700279489159584, 0.018430639058351517, 0.019381549209356308, 0.01882905140519142, 0.01665717177093029, 0.016849126666784286, 0.016017155721783638, 0.015560123138129711, 0.01595940999686718, 0.019414566457271576, 0.020143117755651474, 0.027786895632743835, 0.01905895583331585, 0.024150539189577103, 0.02117517963051796, 0.016999227926135063, 0.02222687378525734, 0.016308864578604698, 0.020117830485105515, 0.016970278695225716, 0.014928075484931469, 0.02765083871781826, 0.030953645706176758, 0.017310889437794685, 0.018807992339134216, 0.01696888729929924, 0.016387812793254852, 0.015880411490797997, 0.01747238263487816, 0.015047460794448853, 0.01600634679198265, 0.01832371950149536, 0.024078315123915672, 0.014098567888140678, 0.014456672593951225, 0.01748012937605381, 0.014758830890059471, 0.020181534811854362, 0.01840875670313835, 0.018578708171844482, 0.01803586259484291, 0.014056282117962837, 0.01914876140654087, 0.016494428738951683, 0.019192857667803764, 0.02182941511273384, 0.02356637455523014, 0.019867582246661186, 0.014202980324625969, 0.023212600499391556, 0.015269139781594276, 0.015807529911398888, 0.018034860491752625, 0.02018212527036667, 0.0173997413367033, 0.01692849025130272, 0.014832067303359509, 0.016522085294127464, 0.01614532805979252, 0.01424273569136858, 0.01942518725991249, 0.018508952111005783, 0.01908484660089016, 0.018713051453232765, 0.016147155314683914, 0.014635568484663963, 0.021220436319708824, 0.014875976368784904, 0.013621988706290722, 0.015198564156889915, 0.014615049585700035, 0.014216402545571327, 0.02603265270590782, 0.012748624198138714, 0.019301852211356163, 0.015454381704330444, 0.01896217092871666, 0.013564646244049072, 0.015041696839034557, 0.013999730348587036, 0.016493871808052063, 0.014896472916007042, 0.014653794467449188, 0.012660200707614422, 0.016676243394613266, 0.022009510546922684, 0.016377341002225876, 0.013659084215760231, 0.012825226411223412, 0.015492714941501617, 0.012443840503692627, 0.01393214799463749, 0.014187897555530071, 0.01944146491587162, 0.01718577742576599, 0.01671067252755165, 0.016312237828969955, 0.02578819915652275, 0.018733017146587372, 0.01899668201804161, 0.019561251625418663, 0.01475862879306078, 0.013685820624232292, 0.01302914135158062, 0.014274311251938343, 0.01338447630405426, 0.014291833154857159, 0.0151003897190094, 0.013554421253502369, 0.017479944974184036, 0.014388126321136951, 0.015903782099485397, 0.01458761841058731, 0.012660573236644268, 0.014270283281803131, 0.019389592111110687, 0.015859710052609444, 0.012765742838382721, 0.012216401286423206, 0.012836654670536518, 0.013988268561661243, 0.025662023574113846, 0.014412963762879372, 0.012325607240200043, 0.01682211458683014, 0.013340504840016365, 0.012047810479998589, 0.01551062148064375, 0.014563599601387978, 0.014952314086258411, 0.016107726842164993, 0.012649782001972198, 0.013062156736850739, 0.015123099088668823, 0.013500389643013477, 0.011563606560230255, 0.01452181302011013, 0.014014651998877525, 0.02001122571527958, 0.014626840129494667, 0.020915133878588676, 0.018029257655143738, 0.013590079732239246, 0.01599523052573204, 0.01669631339609623, 0.013379315845668316, 0.013855959288775921, 0.014034326188266277, 0.018059611320495605, 0.014445330016314983, 0.016972247511148453, 0.012562951073050499, 0.01259303092956543, 0.014370131306350231, 0.013780188746750355, 0.013309699483215809, 0.012436299584805965, 0.016409244388341904]}"
